first_seen_utc,sha256_hash,md5_hash,sha1_hash,reporter,file_type_guess,mime_type,signature,clamav,vtpercent,imphash,ssdeep,tlsh
14/09/2021 0:50,4866b5f70969737aef87c1e59cf874eb5e7d7295df43cb88e3bae47273a60183,b3000c3f2f1e57d6818c3b6a48638cd5,a47481285b9cd23fad8cf53a14984d35780f1c70,zbetcheckin,elf,application/x-executable,Mirai,n/a,37.93,n/a,768:ijAMj8b7OS+tWrkvmA+PjFLh8f80hedQjgNez/74CcjQ6oSWPVf:iDob7OS+tWIvmA+PFh8f80hHkIT4Ccjc,T1062319C4F513DAF4EC0602B42576EB365F73F2F6621DE987D3A885336C93601A506A8D
14/09/2021 0:16,0451cbe8fdf757c56b3776dff2eff6854fddc12395142750881ff29d22b8e715,41d7f6b74282e500b21f7f61eee72dac,02a1f1193a7a8af2b11616e5f183a4c8fd022bbe,GovCERT_CH,exe,application/x-dosexec,AgentTesla,n/a,40.62,f34d5f2d4577ed6d9ceec516c1f5a744,12288:jtJ8xhg8hF9Ivv9bPMubfzCGU6hd1wA8QeTxP7r9r/+ppppppppppppppppppppR:IIa9ClbUubzBU6hdWA8QeTx1qX,T149E4ACC5E94459A5CD189BB06936CD7143237EFEA870E66C28DE3E2B3BFB3921016057
14/09/2021 0:00,7a222bcf7ee91f9bf493e1f74877d13abc27a3afbff39e7cc051969c9493cfdc,195821a1bdfb3b356893347447aec6e2,8b07cba19a4e81b76a8eafedc9d6ca2cbf0ef55c,tolisec,elf,application/x-executable,Mirai,n/a,40,n/a,384:cZ0X9nxn8o9ir/nSdoijsN2e4JQkCD2EjKb3pMhymdGUop5h+:5X9nxn8o9wnBoWzEQf2EjKb3pMs3Uozk,T11FB2D0717015F8B7C6E60077AAEDCB43FB810EF8D0E8B3291465099DAAD5982BBF1147
14/09/2021 0:00,be9387be6d3cc7163400515486cc11eee62289792b7d6801923165db1a5223e0,c3e62b919e9f38d90a1e6200acc9faa6,6c771df24b0862de606e99ea455071df4bdab766,tolisec,elf,application/x-executable,Mirai,n/a,42.37,n/a,768:oK7y1XGO1LCNgukEkvwtqPnH7u83nc0iFQJz9q3UELWt/iw+kvBGg6+fYtrBHe:K12O1LCNguovDPH7TcrmyLWhiw+kvBGk,T12B23024320D3AA03E03098FA45628CCEB55AA7BDB1BE7BA721490D154C75D93ECB19AD
14/09/2021 0:00,58a61533336fc516e979b7f416d9e9acbdb5886a09809abfa3442b65137a1196,9028663cdb4f89b5583a0c829bd5e5ca,9fd6c6d379eee85acb47bc4cbd013acb6827d110,tolisec,elf,application/x-executable,Mirai,n/a,40.68,n/a,768:i/QOC0Yhn6ROHWFlAcwNEFCnNBxcD0+cu:i/nihneFnwTNBaIpu,T147B2E1D9D6EB1BC3C2919332E0BC4A4DE6721AC10746440A510DB25F93A760E87FB3B5
13/09/2021 23:44,02ef3ee4efe8e3201615b4676f8d4d9fd269bc6cdf57128125ec1a5364772ecf,7d0c53f7ce2eeae165c2a40ee121be17,d8c3da7d9670a1963563ac578e7c082edc420a27,zbetcheckin,elf,application/x-executable,Mirai,n/a,46.67,n/a,768:kuBoadnzUXnfIapq9/Gd5yWisU1yf5f3M7CgDEBg6zO+ENaJInn:vBtnzUXnfIapS/Gd5yWxU1y53M7oHgn,T1F4534A25B9BA2E23C4D5A47A11FB4B15B6A157CA32B4C61E3D721F8EFF116406803EF4
13/09/2021 23:40,5125d691ddf8c41eb7f2acfa7091763204d2ef542a1891744745789ddd428df5,226833fa0097958edda5401fdc5835c3,d1f84cb4bfcfa83454480f1a7032e5741796345e,zbetcheckin,elf,application/x-executable,Gafgyt,n/a,51.67,n/a,1536:ClN9YyOXmMSr4k9dgGwKGg0CfjGJCJdojMyTRLmkxVqOEeofzee:g7OXmMSr4krG3JSBQLmkxVqODofzee,T197833B47E9A19FB7C0866A7565AB5E300B13E9912B4F1A4A303CA7F8434F4CD790EF64
13/09/2021 23:40,d621108761b366d796dd1a582f212962aafe50329c75bd88c429415e8d20cfd8,7de85ef1dfc3504a920951ed7b19e555,e145b9eabf74193a05e11994172323b8d65cb924,zbetcheckin,elf,application/x-executable,Gafgyt,n/a,49.18,n/a,1536:W7uJtxNeVE8zV7aDlvhE1hmkJ0S36W6bWjK3ryPXfH0mA+KWOXFseaZYxe:4SsVEeVMlpmXJ0O6WpjKbifUm/KWOXFE,T1D1935D27B552C6BBC08752B42BDFEA615833B4BC0B32720B33D47DA52B259D91E6DB01
13/09/2021 23:40,5c13a043339efd1799fed96bb16b89969344a62261150ac523b7020c792776fe,1a194cebbe418908a459733415e9891d,02bad5054d0516f5d65a4e8bc27138a902f76b2b,zbetcheckin,elf,application/x-executable,Gafgyt,n/a,50,n/a,3072:pNerWBIvC/IymEdH8ffkBOKmuxVqDr78fz1e:pNerWBIrym+8UBOKmuxVqDr78fz1e,T181A30896F800DF77F40AE67604D34B25B670BBE14E532622731739A6AE762D43823F45
13/09/2021 23:35,e144181ad4757727c31bf019bfd92571664e0d858e3b966e8dabbd2a82cabcd1,339833354fa75d4fa4e97f451836ae67,6cbfe94f75f428c26750aee9ccb9ccba322bf8b3,zbetcheckin,elf,application/x-executable,Gafgyt,n/a,55,n/a,3072:T1g2/eINNlzx2kkQCMOaQcvBpYnyLRM/9q3tmFwfBxKQodn:hg2hNNlzIkk/MOa/XYnydM/9MmFwfBxE,T156F34905E6408B57C1E2277AE6CF824D33338B94A3EB33155938ABF43FC27995E26915
13/09/2021 23:35,0284a548e912b63e41fbeeb6a481d10867724123ba0a0bd362e1b550215b4878,7e10fe540f6f8d2526571bafa2c0efce,f8f44b2205cc0ad0f3559676fa7c05d6f54f8c45,zbetcheckin,elf,application/x-executable,Gafgyt,n/a,52.46,n/a,1536:W35b9Vc4N3J6lreu5r4hWj8LAWDloRmF+wVOz+sXcfW7k:Ab9Vc4JJ6liuq0Yk2oRmEwVOz+ucfW7k,T1C8833C02E743C6B3CC830BB2029BAE665931BDAA1E2A9F49F31D7DF45B128C47116F55
13/09/2021 23:35,4294630e5a268186d21ebc17b822c6487b614c639ddba66e916bb18b15b92d89,30b44d363a42c597b9b1ee6a71cd1ca5,bd3df00f568795bc5b46b304980f256b9c7f15a5,zbetcheckin,elf,application/x-executable,Gafgyt,n/a,50,n/a,3072:ekYPUfsgnsb0J2ag/VfOkDN0dn+mTQOY5NX3cn:9YPUfsgEo2a0OkDy+mTQOY5R3cn,T163C32805D5508767C2D3237AE79F825D37325BA4A3DB33215A34BFB82BC27891E39921
